index,type,name,resident,streamed,parentStack
399,localize,VIDSUBTITLES_SH_LOAD_9,94,0,||assetlist
400,localize,VIDSUBTITLES_STA_LOAD_1,106,0,||assetlist
401,localize,VIDSUBTITLES_STA_LOAD_2,76,0,||assetlist
402,localize,VIDSUBTITLES_STA_LOAD_3,101,0,||assetlist
403,localize,VIDSUBTITLES_STA_LOAD_4,67,0,||assetlist
404,localize,VIDSUBTITLES_VEN_LOAD_1,159,0,||assetlist
405,localize,VIDSUBTITLES_VEN_LOAD_10,114,0,||assetlist
406,localize,VIDSUBTITLES_VEN_LOAD_2,147,0,||assetlist
407,localize,VIDSUBTITLES_VEN_LOAD_3,88,0,||assetlist
408,localize,VIDSUBTITLES_VEN_LOAD_4,161,0,||assetlist
409,localize,VIDSUBTITLES_VEN_LOAD_5,92,0,||assetlist
410,localize,VIDSUBTITLES_VEN_LOAD_6,79,0,||assetlist
411,localize,VIDSUBTITLES_VEN_LOAD_7,109,0,||assetlist
412,localize,VIDSUBTITLES_VEN_LOAD_8,100,0,||assetlist
413,localize,VIDSUBTITLES_VEN_LOAD_9,100,0,||assetlist
414,localize,VIDSUBTITLES_ZC_AQU_LOAD_1,234,0,||assetlist
415,localize,VIDSUBTITLES_ZC_AQU_LOAD_2,185,0,||assetlist
416,localize,VIDSUBTITLES_ZC_AQU_LOAD_3,275,0,||assetlist
417,localize,VIDSUBTITLES_ZC_AQU_LOAD_4,196,0,||assetlist
418,localize,VIDSUBTITLES_ZC_BIO_LOAD_1,83,0,||assetlist
419,localize,VIDSUBTITLES_ZC_BIO_LOAD_10,68,0,||assetlist
420,localize,VIDSUBTITLES_ZC_BIO_LOAD_2,103,0,||assetlist
421,localize,VIDSUBTITLES_ZC_BIO_LOAD_3,189,0,||assetlist
422,localize,VIDSUBTITLES_ZC_BIO_LOAD_4,283,0,||assetlist
423,localize,VIDSUBTITLES_ZC_BIO_LOAD_5,85,0,||assetlist
424,localize,VIDSUBTITLES_ZC_BIO_LOAD_6,211,0,||assetlist
425,localize,VIDSUBTITLES_ZC_BIO_LOAD_7,214,0,||assetlist
426,localize,VIDSUBTITLES_ZC_BIO_LOAD_8,140,0,||assetlist
427,localize,VIDSUBTITLES_ZC_BIO_LOAD_9,266,0,||assetlist
428,localize,VIDSUBTITLES_ZC_BLA_LOAD_1,192,0,||assetlist
429,localize,VIDSUBTITLES_ZC_BLA_LOAD_2,195,0,||assetlist
430,localize,VIDSUBTITLES_ZC_BLA_LOAD_3,104,0,||assetlist
431,localize,VIDSUBTITLES_ZC_BLA_LOAD_4,192,0,||assetlist
432,localize,VIDSUBTITLES_ZC_BLA_LOAD_5,70,0,||assetlist
433,localize,VIDSUBTITLES_ZC_BLA_LOAD_6,172,0,||assetlist
434,localize,VIDSUBTITLES_ZC_INF_LOAD_1,236,0,||assetlist
435,localize,VIDSUBTITLES_ZC_INF_LOAD_10,149,0,||assetlist
436,localize,VIDSUBTITLES_ZC_INF_LOAD_11,282,0,||assetlist
437,localize,VIDSUBTITLES_ZC_INF_LOAD_2,174,0,||assetlist
438,localize,VIDSUBTITLES_ZC_INF_LOAD_3,166,0,||assetlist
439,localize,VIDSUBTITLES_ZC_INF_LOAD_4,120,0,||assetlist
440,localize,VIDSUBTITLES_ZC_INF_LOAD_5,171,0,||assetlist
441,localize,VIDSUBTITLES_ZC_INF_LOAD_6,194,0,||assetlist
442,localize,VIDSUBTITLES_ZC_INF_LOAD_7,86,0,||assetlist
443,localize,VIDSUBTITLES_ZC_INF_LOAD_8,207,0,||assetlist
444,localize,VIDSUBTITLES_ZC_INF_LOAD_9,143,0,||assetlist
445,localize,VIDSUBTITLES_ZC_LOT_LOAD_1,248,0,||assetlist
446,localize,VIDSUBTITLES_ZC_LOT_LOAD_10,223,0,||assetlist
447,localize,VIDSUBTITLES_ZC_LOT_LOAD_11,249,0,||assetlist
448,localize,VIDSUBTITLES_ZC_LOT_LOAD_12,96,0,||assetlist
449,localize,VIDSUBTITLES_ZC_LOT_LOAD_13,90,0,||assetlist
450,localize,VIDSUBTITLES_ZC_LOT_LOAD_14,111,0,||assetlist
451,localize,VIDSUBTITLES_ZC_LOT_LOAD_15,93,0,||assetlist
452,localize,VIDSUBTITLES_ZC_LOT_LOAD_16,106,0,||assetlist
453,localize,VIDSUBTITLES_ZC_LOT_LOAD_2,192,0,||assetlist
454,localize,VIDSUBTITLES_ZC_LOT_LOAD_3,101,0,||assetlist
455,localize,VIDSUBTITLES_ZC_LOT_LOAD_4,98,0,||assetlist
456,localize,VIDSUBTITLES_ZC_LOT_LOAD_5,128,0,||assetlist
457,localize,VIDSUBTITLES_ZC_LOT_LOAD_6,157,0,||assetlist
458,localize,VIDSUBTITLES_ZC_LOT_LOAD_7,218,0,||assetlist
459,localize,VIDSUBTITLES_ZC_LOT_LOAD_8,131,0,||assetlist
460,localize,VIDSUBTITLES_ZC_LOT_LOAD_9,138,0,||assetlist
461,localize,VIDSUBTITLES_ZC_NEW_LOAD_1,111,0,||assetlist
462,localize,VIDSUBTITLES_ZC_NEW_LOAD_2,285,0,||assetlist
463,localize,VIDSUBTITLES_ZC_NEW_LOAD_3,74,0,||assetlist
464,localize,VIDSUBTITLES_ZC_NEW_LOAD_4,134,0,||assetlist
465,localize,VIDSUBTITLES_ZC_NEW_LOAD_5,83,0,||assetlist
466,localize,VIDSUBTITLES_ZC_NEW_LOAD_6,116,0,||assetlist
467,localize,VIDSUBTITLES_ZC_NEW_LOAD_7,119,0,||assetlist
468,localize,VIDSUBTITLES_ZC_PRO_LOAD_1,101,0,||assetlist
469,localize,VIDSUBTITLES_ZC_PRO_LOAD_2,158,0,||assetlist
470,localize,VIDSUBTITLES_ZC_PRO_LOAD_3,83,0,||assetlist
471,localize,VIDSUBTITLES_ZC_PRO_LOAD_4,104,0,||assetlist
472,localize,VIDSUBTITLES_ZC_PRO_LOAD_5,201,0,||assetlist
473,localize,VIDSUBTITLES_ZC_PRO_LOAD_6,100,0,||assetlist
474,localize,VIDSUBTITLES_ZC_PRO_LOAD_7,191,0,||assetlist
475,localize,VIDSUBTITLES_ZC_PRO_LOAD_8,180,0,||assetlist
476,localize,VIDSUBTITLES_ZC_RAM_LOAD_1,212,0,||assetlist
477,localize,VIDSUBTITLES_ZC_RAM_LOAD_10,152,0,||assetlist
478,localize,VIDSUBTITLES_ZC_RAM_LOAD_11,160,0,||assetlist
479,localize,VIDSUBTITLES_ZC_RAM_LOAD_12,184,0,||assetlist
480,localize,VIDSUBTITLES_ZC_RAM_LOAD_13,207,0,||assetlist
481,localize,VIDSUBTITLES_ZC_RAM_LOAD_2,170,0,||assetlist
482,localize,VIDSUBTITLES_ZC_RAM_LOAD_3,129,0,||assetlist
483,localize,VIDSUBTITLES_ZC_RAM_LOAD_4,110,0,||assetlist
484,localize,VIDSUBTITLES_ZC_RAM_LOAD_5,131,0,||assetlist
485,localize,VIDSUBTITLES_ZC_RAM_LOAD_6,235,0,||assetlist
486,localize,VIDSUBTITLES_ZC_RAM_LOAD_7,76,0,||assetlist
487,localize,VIDSUBTITLES_ZC_RAM_LOAD_8,158,0,||assetlist
488,localize,VIDSUBTITLES_ZC_RAM_LOAD_9,207,0,||assetlist
489,localize,VIDSUBTITLES_ZC_SGEN_LOAD_1,90,0,||assetlist
490,localize,VIDSUBTITLES_ZC_SGEN_LOAD_10,144,0,||assetlist
491,localize,VIDSUBTITLES_ZC_SGEN_LOAD_11,206,0,||assetlist
492,localize,VIDSUBTITLES_ZC_SGEN_LOAD_12,66,0,||assetlist
493,localize,VIDSUBTITLES_ZC_SGEN_LOAD_1A,154,0,||assetlist
494,localize,VIDSUBTITLES_ZC_SGEN_LOAD_2,92,0,||assetlist
495,localize,VIDSUBTITLES_ZC_SGEN_LOAD_2A,168,0,||assetlist
496,localize,VIDSUBTITLES_ZC_SGEN_LOAD_3,104,0,||assetlist
497,localize,VIDSUBTITLES_ZC_SGEN_LOAD_3A,190,0,||assetlist
498,localize,VIDSUBTITLES_ZC_SGEN_LOAD_4,114,0,||assetlist
499,localize,VIDSUBTITLES_ZC_SGEN_LOAD_5,105,0,||assetlist
500,localize,VIDSUBTITLES_ZC_SGEN_LOAD_6,78,0,||assetlist
501,localize,VIDSUBTITLES_ZC_SGEN_LOAD_7,106,0,||assetlist
502,localize,VIDSUBTITLES_ZC_SGEN_LOAD_8,99,0,||assetlist
503,localize,VIDSUBTITLES_ZC_SGEN_LOAD_9,115,0,||assetlist
504,localize,VIDSUBTITLES_ZC_VEN_LOAD_1,230,0,||assetlist
505,localize,VIDSUBTITLES_ZC_VEN_LOAD_2,283,0,||assetlist
506,localize,VIDSUBTITLES_ZC_VEN_LOAD_3,269,0,||assetlist
507,localize,VIDSUBTITLES_ZC_ZUR_LOAD_1,275,0,||assetlist
508,localize,VIDSUBTITLES_ZC_ZUR_LOAD_2,159,0,||assetlist
509,localize,VIDSUBTITLES_ZC_ZUR_LOAD_3,180,0,||assetlist
510,localize,VIDSUBTITLES_ZC_ZUR_LOAD_4,179,0,||assetlist
511,localize,VIDSUBTITLES_ZNS_LOAD_1,88,0,||assetlist
512,localize,VIDSUBTITLES_ZNS_LOAD_10,89,0,||assetlist
513,localize,VIDSUBTITLES_ZNS_LOAD_11,91,0,||assetlist
514,localize,VIDSUBTITLES_ZNS_LOAD_12,71,0,||assetlist
515,localize,VIDSUBTITLES_ZNS_LOAD_13,85,0,||assetlist
516,localize,VIDSUBTITLES_ZNS_LOAD_14,62,0,||assetlist
517,localize,VIDSUBTITLES_ZNS_LOAD_15,99,0,||assetlist
518,localize,VIDSUBTITLES_ZNS_LOAD_16,66,0,||assetlist
519,localize,VIDSUBTITLES_ZNS_LOAD_2,73,0,||assetlist
520,localize,VIDSUBTITLES_ZNS_LOAD_3,73,0,||assetlist
521,localize,VIDSUBTITLES_ZNS_LOAD_4,68,0,||assetlist
522,localize,VIDSUBTITLES_ZNS_LOAD_5,104,0,||assetlist
523,localize,VIDSUBTITLES_ZNS_LOAD_6,107,0,||assetlist
524,localize,VIDSUBTITLES_ZNS_LOAD_7,79,0,||assetlist
525,localize,VIDSUBTITLES_ZNS_LOAD_8,107,0,||assetlist
526,localize,VIDSUBTITLES_ZNS_LOAD_9,71,0,||assetlist
527,localize,VIDSUBTITLES_ZOD2_FEMME_01,76,0,||assetlist
528,localize,VIDSUBTITLES_ZOD2_FEMME_02,162,0,||assetlist
529,localize,VIDSUBTITLES_ZOD2_FEMME_03,88,0,||assetlist
530,localize,VIDSUBTITLES_ZOD2_FEMME_04,70,0,||assetlist
531,localize,VIDSUBTITLES_ZOD2_FEMME_05,103,0,||assetlist
532,localize,VIDSUBTITLES_ZOD2_FEMME_06,137,0,||assetlist
533,localize,VIDSUBTITLES_ZOD2_FEMME_07,143,0,||assetlist
534,localize,VIDSUBTITLES_ZOD2_FEMME_08,120,0,||assetlist
535,localize,VIDSUBTITLES_ZOD2_FEMME_09,73,0,||assetlist
536,localize,VIDSUBTITLES_ZOD3_DETECTIVE_01,106,0,||assetlist
537,localize,VIDSUBTITLES_ZOD3_DETECTIVE_02,151,0,||assetlist
538,localize,VIDSUBTITLES_ZOD3_DETECTIVE_03,116,0,||assetlist
539,localize,VIDSUBTITLES_ZOD3_DETECTIVE_04,122,0,||assetlist
540,localize,VIDSUBTITLES_ZOD3_DETECTIVE_05,150,0,||assetlist
541,localize,VIDSUBTITLES_ZOD3_DETECTIVE_06,114,0,||assetlist
542,localize,VIDSUBTITLES_ZOD4_BOXER_01,153,0,||assetlist
543,localize,VIDSUBTITLES_ZOD4_BOXER_02,94,0,||assetlist
544,localize,VIDSUBTITLES_ZOD4_BOXER_03,101,0,||assetlist
545,localize,VIDSUBTITLES_ZOD4_BOXER_04,122,0,||assetlist
546,localize,VIDSUBTITLES_ZOD4_BOXER_05,133,0,||assetlist
547,localize,VIDSUBTITLES_ZOD4_BOXER_06,103,0,||assetlist
548,localize,VIDSUBTITLES_ZOD4_BOXER_07,82,0,||assetlist
549,localize,VIDSUBTITLES_ZOD4_BOXER_08,98,0,||assetlist
550,localize,VIDSUBTITLES_ZOD4_BOXER_09,100,0,||assetlist
551,localize,VIDSUBTITLES_ZOD5_MAGICIAN_01,122,0,||assetlist
552,localize,VIDSUBTITLES_ZOD5_MAGICIAN_02,146,0,||assetlist
553,localize,VIDSUBTITLES_ZOD5_MAGICIAN_03,119,0,||assetlist
554,localize,VIDSUBTITLES_ZOD5_MAGICIAN_04,151,0,||assetlist
555,localize,VIDSUBTITLES_ZOD5_MAGICIAN_05,105,0,||assetlist
556,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_001,75,0,||assetlist
557,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_002,109,0,||assetlist
558,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_003,87,0,||assetlist
559,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_004,88,0,||assetlist
560,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_005,96,0,||assetlist
561,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_006,149,0,||assetlist
562,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_007,106,0,||assetlist
563,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_008,102,0,||assetlist
564,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_009,106,0,||assetlist
565,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_010,97,0,||assetlist
566,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_011,109,0,||assetlist
567,localize,VIDSUBTITLES_ZOD6_SHADOWMAN_012,84,0,||assetlist
568,localize,VIDSUBTITLES_ZUR_LOAD_1,71,0,||assetlist
569,localize,VIDSUBTITLES_ZUR_LOAD_2,99,0,||assetlist
570,localize,VIDSUBTITLES_ZUR_LOAD_3,149,0,||assetlist
571,localize,VIDSUBTITLES_ZUR_LOAD_4,79,0,||assetlist
572,localize,VIDSUBTITLES_ZUR_LOAD_5,101,0,||assetlist
573,localize,VIDSUBTITLES_ZUR_LOAD_6,98,0,||assetlist
574,localize,VIDSUBTITLES_ZUR_LOAD_7,76,0,||assetlist
575,localize,WEAPON_SKULL_GUN,60,0,||assetlist
576,localize,WEAPON_HERO_ANNIHILATOR,36,0,||assetlist
577,localize,WEAPON_BOWIE,32,0,||assetlist
578,localize,WEAPON_PISTOL_STANDARD,40,0,||assetlist
579,localize,WEAPON_PISTOL_BURST,40,0,||assetlist
580,localize,WEAPON_LAUNCHER_STANDARD,49,0,||assetlist
581,localize,WEAPON_PISTOL_FULLAUTO,37,0,||assetlist
582,localize,WEAPON_LAUNCHER_MULTI,39,0,||assetlist
583,localize,WEAPON_PISTOL_REVOLVER38,50,0,||assetlist
584,localize,WEAPON_AR_MARKSMAN,29,0,||assetlist
585,localize,WEAPON_AR_LONGBURST,35,0,||assetlist
586,localize,WEAPON_AR_CQB,41,0,||assetlist
587,localize,WEAPON_AR_ACCURATE,42,0,||assetlist
588,localize,WEAPON_AR_STANDARD,37,0,||assetlist
589,localize,WEAPON_AR_DAMAGE,30,0,||assetlist
590,localize,WEAPON_SMG_STANDARD,27,0,||assetlist
591,localize,WEAPON_SMG_FASTFIRE,36,0,||assetlist
592,localize,WEAPON_smg_versatile,40,0,||assetlist
593,localize,WEAPON_smg_capacity,39,0,||assetlist
594,localize,WEAPON_smg_burst,27,0,||assetlist
595,localize,WEAPON_shotgun_pump,45,0,||assetlist
596,localize,WEAPON_shotgun_semiauto,43,0,||assetlist
597,localize,WEAPON_shotgun_fullauto,45,0,||assetlist
598,localize,WEAPON_shotgun_precision,38,0,||assetlist
599,localize,WEAPON_lmg_light,36,0,||assetlist
600,localize,WEAPON_lmg_slowfire,33,0,||assetlist
601,localize,WEAPON_lmg_cqb,28,0,||assetlist
602,localize,WEAPON_lmg_heavy,35,0,||assetlist
603,localize,WEAPON_sniper_fastsemi,36,0,||assetlist
604,localize,WEAPON_sniper_fastbolt,30,0,||assetlist
605,localize,WEAPON_sniper_powerbolt,46,0,||assetlist
606,localize,WEAPON_hero_gravityspikes_melee,53,0,||assetlist
607,localize,WEAPON_ACOG,25,0,||assetlist
608,localize,WEAPON_AI_TANK_DROP,48,0,||assetlist
609,localize,WEAPON_AR_ACCURATE_DESC,117,0,||assetlist
610,localize,WEAPON_AR_AN94,23,0,||assetlist
611,localize,WEAPON_AR_AN94_DESC,89,0,||assetlist
612,localize,WEAPON_AR_CQB_DESC,94,0,||assetlist
613,localize,WEAPON_AR_DAMAGE_DESC,79,0,||assetlist
614,localize,WEAPON_AR_FAMAS,21,0,||assetlist
615,localize,WEAPON_AR_FAMAS_DESC,102,0,||assetlist
616,localize,WEAPON_AR_FASTBURST,25,0,||assetlist
617,localize,WEAPON_AR_FASTBURST_DESC,138,0,||assetlist
618,localize,WEAPON_AR_GALIL,22,0,||assetlist
619,localize,WEAPON_AR_GALIL_DESC,77,0,||assetlist
620,localize,WEAPON_AR_GARAND,27,0,||assetlist
621,localize,WEAPON_AR_GARAND_DESC,123,0,||assetlist
622,localize,WEAPON_AR_LONGBURST_DESC,117,0,||assetlist
623,localize,WEAPON_AR_M14,18,0,||assetlist
624,localize,WEAPON_AR_M14_DESC,88,0,||assetlist
625,localize,WEAPON_AR_M16,18,0,||assetlist
626,localize,WEAPON_AR_M16_DESC,96,0,||assetlist
627,localize,WEAPON_AR_MARKSMAN_DESC,100,0,||assetlist
628,localize,WEAPON_AR_PEACEKEEPER,38,0,||assetlist
629,localize,WEAPON_AR_PEACEKEEPER_DESC,111,0,||assetlist
630,localize,WEAPON_AR_PULSE,29,0,||assetlist
631,localize,WEAPON_AR_PULSE_DESC,83,0,||assetlist
632,localize,WEAPON_AR_STANDARD_DESC,90,0,||assetlist
633,localize,WEAPON_AR_VENG_HERO,31,0,||assetlist
634,localize,WEAPON_ATTACHMENT_KILLS_CHALLENGE_DESC,91,0,||assetlist
635,localize,WEAPON_ATTACHMENT_SIGHT_KILLS_CHALLENGE_DESC,115,0,||assetlist
636,localize,WEAPON_BALL,28,0,||assetlist
637,localize,WEAPON_BARE_HANDS,25,0,||assetlist
638,localize,WEAPON_BLANK,15,0,||assetlist
639,localize,WEAPON_BOMB,19,0,||assetlist
640,localize,WEAPON_BOUNCINGBETTY,31,0,||assetlist
641,localize,WEAPON_BOUNCINGBETTY_DESC,103,0,||assetlist
642,localize,WEAPON_BOUNCING_BETTY,44,0,||assetlist
643,localize,WEAPON_BOUNCING_BETTY_DESC,27,0,||assetlist
644,localize,WEAPON_BOWIE_DESC,49,0,||assetlist
645,localize,WEAPON_C4_ALARM,33,0,||assetlist
646,localize,WEAPON_C4_ARMED,25,0,||assetlist
647,localize,WEAPON_CAMO_SUIT,33,0,||assetlist
648,localize,WEAPON_CANT_EQUIP_WHILE_PRONE,82,0,||assetlist
649,localize,WEAPON_CANT_PLACE_TURRET,56,0,||assetlist
650,localize,WEAPON_CANT_PLANT_EQUIPMENT,59,0,||assetlist
651,localize,WEAPON_CANT_USE_ROUND_START,65,0,||assetlist
652,localize,WEAPON_CQW,15,0,||assetlist
653,localize,WEAPON_CUSTOMIZED,37,0,||assetlist
654,localize,WEAPON_DAMAGE,24,0,||assetlist
655,localize,WEAPON_DATA_GLOVE,55,0,||assetlist
656,localize,WEAPON_DUALOPTIC,25,0,||assetlist
657,localize,WEAPON_DUALOPTIC_DESC,51,0,||assetlist
658,localize,WEAPON_DW,13,0,||assetlist
659,localize,WEAPON_EMPGRENADE,22,0,||assetlist
660,localize,WEAPON_EMPGRENADE_DESC,76,0,||assetlist
661,localize,WEAPON_EMPGRENADE_STAT_CAPS,35,0,||assetlist
662,localize,WEAPON_EMPGRENADE_STAT_DESC,65,0,||assetlist
663,localize,WEAPON_EQUIPMENT_KILLS_CHALLENGE_DESC,69,0,||assetlist
664,localize,WEAPON_EXTBARREL,36,0,||assetlist
665,localize,WEAPON_EXTCLIP,34,0,||assetlist
666,localize,WEAPON_FASTADS,34,0,||assetlist
667,localize,WEAPON_FASTRELOAD,37,0,||assetlist
668,localize,WEAPON_FIRERATE_AUTO,31,0,||assetlist
669,localize,WEAPON_FIRERATE_AUTOBURST,48,0,||assetlist
670,localize,WEAPON_FIRERATE_BOLT,26,0,||assetlist
671,localize,WEAPON_FIRERATE_BURST,35,0,||assetlist
672,localize,WEAPON_FIRERATE_FREE,31,0,||assetlist
673,localize,WEAPON_FIRERATE_HYBRID,42,0,||assetlist
674,localize,WEAPON_FIRERATE_LEVER,32,0,||assetlist
675,localize,WEAPON_FIRERATE_LOCK,31,0,||assetlist
676,localize,WEAPON_FIRERATE_NONE,21,0,||assetlist
677,localize,WEAPON_FIRERATE_PUMP,46,0,||assetlist
678,localize,WEAPON_FIRERATE_SINGLE,39,0,||assetlist
679,localize,WEAPON_FLAMETHROWER,36,0,||assetlist
680,localize,WEAPON_FLASHBANG,33,0,||assetlist
681,localize,WEAPON_FLASHBANG_DESC,75,0,||assetlist
682,localize,WEAPON_FLASHBANG_STAT_CAPS,40,0,||assetlist
683,localize,WEAPON_FLASHBANG_STAT_DESC,85,0,||assetlist
684,localize,WEAPON_FLASHLIGHT_PYTHON,63,0,||assetlist
685,localize,WEAPON_FMJ,15,0,||assetlist
686,localize,WEAPON_FRAGGRENADE,29,0,||assetlist
687,localize,WEAPON_FRAGGRENADE_DESC,112,0,||assetlist
688,localize,WEAPON_GADGET_ACTIVE_CAMO,48,0,||assetlist
689,localize,WEAPON_GADGET_ACTIVE_CAMO_DESC,90,0,||assetlist
690,localize,WEAPON_GADGET_ACTIVE_CAMO_MENU_DESC,187,0,||assetlist
691,localize,WEAPON_GADGET_ACTIVE_CAMO_PRO,43,0,||assetlist
692,localize,WEAPON_GADGET_ACTIVE_CAMO_PRO_SHORT_NAME,41,0,||assetlist
693,localize,WEAPON_GADGET_ACTIVE_CAMO_SHORT_NAME,37,0,||assetlist
694,localize,WEAPON_GADGET_ACTIVE_CAMO_UPG_DESC,117,0,||assetlist
695,localize,WEAPON_GADGET_ACTIVE_CAMO_UPG_MENU_DESC,62,0,||assetlist
696,localize,WEAPON_GADGET_ARMOR,34,0,||assetlist
697,localize,WEAPON_GADGET_ARMOR_DESC,193,0,||assetlist
698,localize,WEAPON_GADGET_ARMOR_KILLS_DESC,80,0,||assetlist
699,localize,WEAPON_GADGET_ARMOR_KILL_TYPE,46,0,||assetlist
700,localize,WEAPON_GADGET_ARMOR_KILL_TYPE_PER_USE,61,0,||assetlist
701,localize,WEAPON_GADGET_AUGMENTATION_BREAKDOWN_LOWER_CASE,73,0,||assetlist
702,localize,WEAPON_GADGET_CACOPHANY,43,0,||assetlist
703,localize,WEAPON_GADGET_CACOPHANY_DESC,99,0,||assetlist
704,localize,WEAPON_GADGET_CACOPHANY_MENU_DESC,152,0,||assetlist
705,localize,WEAPON_GADGET_CACOPHANY_PRO,53,0,||assetlist
706,localize,WEAPON_GADGET_CACOPHANY_UPG_DESC,33,0,||assetlist
707,localize,WEAPON_GADGET_CACOPHANY_UPG_MENU_DESC,60,0,||assetlist
708,localize,WEAPON_GADGET_CACOPHONY,24,0,||assetlist
709,localize,WEAPON_GADGET_CACOPHONY_PRO,28,0,||assetlist
710,localize,WEAPON_GADGET_CACOPHONY_PRO_SHORT_NAME,39,0,||assetlist
711,localize,WEAPON_GADGET_CACOPHONY_SHORT_NAME,35,0,||assetlist
712,localize,WEAPON_GADGET_CAMO,31,0,||assetlist
713,localize,WEAPON_GADGET_CAMO_DESC,90,0,||assetlist
714,localize,WEAPON_GADGET_CAMO_KILLS_DESC,76,0,||assetlist
715,localize,WEAPON_GADGET_CAMO_KILL_TYPE,42,0,||assetlist
716,localize,WEAPON_GADGET_CAMO_KILL_TYPE_PER_USE,57,0,||assetlist
717,localize,WEAPON_GADGET_CLEANSE,35,0,||assetlist
718,localize,WEAPON_GADGET_CLEANSE_DESC,123,0,||assetlist
719,localize,WEAPON_GADGET_CLONE,30,0,||assetlist
720,localize,WEAPON_GADGET_CLONE_DESC,112,0,||assetlist
721,localize,WEAPON_GADGET_CLONE_KILLS_DESC,65,0,||assetlist
722,localize,WEAPON_GADGET_CLONE_KILL_TYPE,30,0,||assetlist
723,localize,WEAPON_GADGET_CLONE_KILL_TYPE_PER_USE,38,0,||assetlist
724,localize,WEAPON_GADGET_COMBAT_EFFICIENCY,45,0,||assetlist
725,localize,WEAPON_GADGET_COMBAT_EFFICIENCY_DESC,172,0,||assetlist
726,localize,WEAPON_GADGET_COMBAT_EFFICIENCY_KILLS_DESC,92,0,||assetlist
727,localize,WEAPON_GADGET_COMBAT_EFFICIENCY_KILL_TYPE,42,0,||assetlist
728,localize,WEAPON_GADGET_COMBAT_EFFICIENCY_KILL_TYPE_PER_USE,50,0,||assetlist
729,localize,WEAPON_GADGET_CONCUSSIVE_WAVE,49,0,||assetlist
730,localize,WEAPON_GADGET_CONCUSSIVE_WAVE_DESC,78,0,||assetlist
731,localize,WEAPON_GADGET_CONCUSSIVE_WAVE_MENU_DESC,194,0,||assetlist
732,localize,WEAPON_GADGET_CONCUSSIVE_WAVE_PRO,53,0,||assetlist
733,localize,WEAPON_GADGET_CONCUSSIVE_WAVE_PRO_SHORT_NAME,45,0,||assetlist
734,localize,WEAPON_GADGET_CONCUSSIVE_WAVE_SHORT_NAME,41,0,||assetlist
735,localize,WEAPON_GADGET_CONCUSSIVE_WAVE_UPG_DESC,115,0,||assetlist
736,localize,WEAPON_GADGET_CONCUSSIVE_WAVE_UPG_MENU_DESC,121,0,||assetlist
737,localize,WEAPON_GADGET_DENIED_ALREADY_ACTIVE,67,0,||assetlist
738,localize,WEAPON_GADGET_DENIED_CANNOT_ACTIVATE,65,0,||assetlist
739,localize,WEAPON_GADGET_DENIED_CANNOT_ACTIVATE_CP,77,0,||assetlist
740,localize,WEAPON_GADGET_ENERGYSHIELD,46,0,||assetlist
741,localize,WEAPON_GADGET_ES_DISCHARGE,67,0,||assetlist
742,localize,WEAPON_GADGET_ES_STRIKE,55,0,||assetlist
743,localize,WEAPON_GADGET_ES_STRIKE_DESC,90,0,||assetlist
744,localize,WEAPON_GADGET_ES_STRIKE_MENU_DESC,182,0,||assetlist
745,localize,WEAPON_GADGET_ES_STRIKE_PRO,53,0,||assetlist
746,localize,WEAPON_GADGET_ES_STRIKE_PRO_SHORT_NAME,39,0,||assetlist
747,localize,WEAPON_GADGET_ES_STRIKE_SHORT_NAME,51,0,||assetlist
748,localize,WEAPON_GADGET_ES_STRIKE_UPG_DESC,33,0,||assetlist
749,localize,WEAPON_GADGET_ES_STRIKE_UPG_MENU_DESC,138,0,||assetlist
750,localize,WEAPON_GADGET_ES_THROW,48,0,||assetlist
751,localize,WEAPON_GADGET_EXO_BREAKDOWN,28,0,||assetlist
752,localize,WEAPON_GADGET_EXO_BREAKDOWN_DESC,91,0,||assetlist
753,localize,WEAPON_GADGET_EXO_BREAKDOWN_MENU_DESC,157,0,||assetlist
754,localize,WEAPON_GADGET_EXO_BREAKDOWN_PRO,54,0,||assetlist
755,localize,WEAPON_GADGET_EXO_BREAKDOWN_PRO_SHORT_NAME,43,0,||assetlist
756,localize,WEAPON_GADGET_EXO_BREAKDOWN_SHORT_NAME,39,0,||assetlist
757,localize,WEAPON_GADGET_EXO_BREAKDOWN_UPG_DESC,104,0,||assetlist
758,localize,WEAPON_GADGET_EXO_BREAKDOWN_UPG_MENU_DESC,145,0,||assetlist
759,localize,WEAPON_GADGET_FIREFLY_SWARM,47,0,||assetlist
760,localize,WEAPON_GADGET_FIREFLY_SWARM_DESC,95,0,||assetlist
761,localize,WEAPON_GADGET_FIREFLY_SWARM_MENU_DESC,251,0,||assetlist
762,localize,WEAPON_GADGET_FIREFLY_SWARM_PRO,57,0,||assetlist
